"id","Behavior","Quadrant","Side","Wall_Corner_Facing","Touching_Wall","Head_Up","Start_Time","End_Time","Trial","Turtle","total_seconds","treatment","experiment_group"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","Center","Center","FNW","No","No",00:20:00,00:24:00,"Prelim_Trial","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","No","No",00:24:00,00:26:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FS","Stimulus","FNW","No","No",00:26:00,00:33:00,"Prelim_Trial","107",7,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","No","No",00:33:00,00:36:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","SW","No","No",00:36:00,00:42:00,"Prelim_Trial","107",6,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","No","No",00:42:00,00:47:00,"Prelim_Trial","107",5,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","SW","No","No",00:47:00,00:50:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","SW","Yes","No",00:50:00,00:58:00,"Prelim_Trial","107",8,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","BSC","No","No",00:58:00,01:01:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","BNW","No","No",01:01:00,01:08:00,"Prelim_Trial","107",7,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FS","Stimulus","BNW","No","No",01:08:00,01:09:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FS","Stimulus","BNW","No","Yes",01:09:00,01:18:00,"Prelim_Trial","107",9,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FS","Stimulus","BNW","No","No",01:18:00,01:32:00,"Prelim_Trial","107",14,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","BNW","No","No",01:32:00,01:41:00,"Prelim_Trial","107",9,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FS","Stimulus","BNW","No","No",01:41:00,01:44:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","BNW","No","No",01:44:00,01:47:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FS","Stimulus","BNW","No","No",01:47:00,01:53:00,"Prelim_Trial","107",6,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","BNW","No","No",01:53:00,01:54:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","CW","No","No",01:54:00,01:57:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FCC","No","No",01:57:00,01:58:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","No","No",01:58:00,02:00:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:00:00,02:03:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FCC","No","No",02:03:00,02:04:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FC","Control","CW","No","No",02:04:00,02:08:00,"Prelim_Trial","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FC","Control","CW","Yes","No",02:08:00,02:10:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FC","Control","FCC","Yes","No",02:10:00,02:16:00,"Prelim_Trial","107",6,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FC","Control","FNW","Yes","No",02:16:00,02:18:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FC","Control","FCC","Yes","No",02:18:00,02:21:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FC","Control","FNW","Yes","No",02:21:00,02:30:00,"Prelim_Trial","107",9,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:30:00,02:47:00,"Prelim_Trial","107",17,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","Yes","No",02:47:00,02:49:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:49:00,02:56:00,"Prelim_Trial","107",7,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","Yes","No",02:56:00,02:58:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:58:00,03:00:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:00:00,00:01:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","Yes","No",00:01:00,00:02:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:02:00,00:10:00,"Prelim_Trial","107",8,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","Yes","No",00:10:00,00:14:00,"Prelim_Trial","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:14:00,00:16:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","Yes","No",00:16:00,00:17:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:17:00,00:23:00,"Prelim_Trial","107",6,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FS","Stimulus","FNW","Yes","Yes",00:23:00,00:52:00,"Prelim_Trial","107",29,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FS","Stimulus","FSC","Yes","No",00:52:00,00:57:00,"Prelim_Trial","107",5,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","Yes","No",00:57:00,00:59:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","SW","Yes","No",00:59:00,01:08:00,"Prelim_Trial","107",9,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","BSC","No","No",01:08:00,01:10:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","BS","Stimulus","BSC","No","No",01:10:00,01:13:00,"Prelim_Trial","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","BS","Stimulus","BSC","No","No",01:13:00,01:15:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","BS","Stimulus","BSC","No","Yes",01:15:00,01:54:00,"Prelim_Trial","107",39,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","BS","Stimulus","BSC","No","No",01:54:00,01:55:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","BS","Stimulus","SW","Yes","No",01:55:00,01:59:00,"Prelim_Trial","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","SW","Yes","No",01:59:00,02:00:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FSC","No","No",02:00:00,02:02:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:02:00,02:13:00,"Prelim_Trial","107",11,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FS","Stimulus","CW","No","No",02:13:00,02:15:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FC","Control","CW","No","No",02:15:00,02:17:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Swimming","FC","Control","FCC","No","No",02:17:00,02:18:00,"Prelim_Trial","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_PT.csv","Sitting","FC","Control","FCC","No","Yes",02:18:00,02:20:00,"Prelim_Trial","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","Center","Center","FNW","No","No",00:19:00,00:22:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","No","No",00:22:00,00:26:00,"Trial_1","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",00:26:00,00:38:00,"Trial_1","107",12,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","No","No",00:38:00,00:47:00,"Trial_1","107",9,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","Yes","No",00:47:00,00:50:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",00:50:00,01:00:00,"Trial_1","107",10,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:00:00,01:06:00,"Trial_1","107",6,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","FC","Control","FNW","Yes","Yes",01:06:00,01:11:00,"Trial_1","107",5,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",01:11:00,01:18:00,"Trial_1","107",7,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:18:00,01:20:00,"Trial_1","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",01:20:00,01:33:00,"Trial_1","107",13,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","FC","Control","FCC","Yes","Yes",01:33:00,01:42:00,"Trial_1","107",9,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",01:42:00,01:50:00,"Trial_1","107",8,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:50:00,01:56:00,"Trial_1","107",6,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",01:56:00,02:10:00,"Trial_1","107",14,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","FC","Control","FCC","Yes","Yes",02:10:00,02:13:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","Yes",02:13:00,02:16:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","FC","Control","FCC","Yes","Yes",02:16:00,02:19:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",02:19:00,02:23:00,"Trial_1","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","Yes",02:23:00,02:27:00,"Trial_1","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","Yes",02:27:00,02:33:00,"Trial_1","107",6,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",02:33:00,02:43:00,"Trial_1","107",10,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","Yes","No",02:43:00,02:45:00,"Trial_1","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","CW","Yes","No",02:45:00,02:46:00,"Trial_1","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","BCC","Yes","No",02:46:00,02:49:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","CW","Yes","No",02:49:00,02:51:00,"Trial_1","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","Yes","No",02:51:00,02:52:00,"Trial_1","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",02:52:00,02:59:00,"Trial_1","107",7,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","Yes","No",02:59:00,03:00:00,"Trial_1","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","Yes","No",00:00:00,00:01:00,"Trial_1","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","BCC","No","No",00:01:00,00:02:00,"Trial_1","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","BCC","Yes","No",00:02:00,00:04:00,"Trial_1","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","BC","Control","BCC","Yes","Yes",00:04:00,00:12:00,"Trial_1","107",8,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","CW","Yes","No",00:12:00,00:14:00,"Trial_1","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","Yes","No",00:14:00,00:17:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",00:17:00,00:22:00,"Trial_1","107",5,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",00:22:00,00:36:00,"Trial_1","107",14,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","FC","Control","FCC","Yes","Yes",00:36:00,00:46:00,"Trial_1","107",10,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","Yes",00:46:00,00:49:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",00:49:00,00:58:00,"Trial_1","107",9,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",00:58:00,01:01:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:01:00,01:04:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",01:04:00,01:33:00,"Trial_1","107",29,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:33:00,01:38:00,"Trial_1","107",5,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","FC","Control","FNW","Yes","Yes",01:38:00,01:50:00,"Trial_1","107",12,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:50:00,01:54:00,"Trial_1","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",01:54:00,01:56:00,"Trial_1","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","Yes","No",01:56:00,01:57:00,"Trial_1","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","CW","Yes","No",01:57:00,01:59:00,"Trial_1","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","BCC","Yes","No",01:59:00,02:01:00,"Trial_1","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Sitting","BC","Control","BCC","Yes","Yes",02:01:00,02:05:00,"Trial_1","107",4,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","BC","Control","CW","Yes","No",02:05:00,02:08:00,"Trial_1","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","CW","Yes","No",02:08:00,02:09:00,"Trial_1","107",1,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T1.csv","Swimming","FC","Control","FCC","Yes","No",02:09:00,02:19:00,"Trial_1","107",10,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T2.csv","Sitting","FS","Stimulus","SW","Yes","No",00:17:00,00:20:00,"Trial_2","107",3,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T2.csv","Swimming","FS","Stimulus","SW","Yes","No",00:20:00,00:22:00,"Trial_2","107",2,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T2.csv","Swimming","FS","Stimulus","FSC","Yes","No",00:22:00,00:30:00,"Trial_2","107",8,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:30:00,00:52:00,"Trial_2","107",22,"0.1","3"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_107_T2.csv","Sitting","FC","Control","FNW","Yes","Yes",00:52:00,01:07:00,"Trial_2","107",15,"0.1","3"
